tmt_batch,protein_id,sample,season,normalized_abundance,log_abundance
4,Td00001aa030109_T002,C076-2,Winter,3.8,1.3350013298902002
4,Td00001aa030109_T002,C076-3,Winter,6.5,1.8718023307477334
4,Td00001aa036069_T001,C022-1,Summer,21.8,3.081910015666602
4,Td00001aa036069_T001,C022-2,Summer,18.6,2.9231616344825953
4,Td00001aa036069_T001,C022-3,Summer,18.2,2.901421649027803
4,Td00001aa036069_T001,C076-1,Summer,14.1,2.646174868306106
4,Td00001aa036069_T001,C076-2,Summer,33.7,3.517497867031906
4,Td00001aa036069_T001,C076-3,Summer,13.3,2.5877641104156752
4,Td00001aa036069_T001,C022-1,Winter,23.2,3.1441523217757115
4,Td00001aa036069_T001,C022-2,Winter,16.7,2.815408779302947
4,Td00001aa036069_T001,C022-3,Winter,16.7,2.815408779302947
4,Td00001aa036069_T001,C076-1,Winter,18.9,2.939161974975648
4,Td00001aa036069_T001,C076-2,Winter,18.5,2.9177707861383317
4,Td00001aa036069_T001,C076-3,Winter,14.5,2.6741487183920434
4,Td00001aa011122_T002,C022-1,Summer,18.1,2.8959119935203974
4,Td00001aa011122_T002,C022-2,Summer,17.4,2.856470263691746
4,Td00001aa011122_T002,C022-3,Summer,16.8,2.821378945933021
4,Td00001aa011122_T002,C076-1,Summer,25.2,3.2268440341999165
4,Td00001aa011122_T002,C076-2,Summer,16.4,2.7972813958057605
4,Td00001aa011122_T002,C076-3,Summer,10,2.3025851929940404
4,Td00001aa011122_T002,C022-1,Winter,10.7,2.3702438349258
4,Td00001aa011122_T002,C022-2,Winter,18.6,2.9231616344825953
4,Td00001aa011122_T002,C022-3,Winter,18.1,2.8959119935203974
4,Td00001aa011122_T002,C076-1,Winter,16.9,2.8273136811006236
4,Td00001aa011122_T002,C076-2,Winter,17.2,2.8449094419589405
4,Td00001aa011122_T002,C076-3,Winter,16.7,2.815408779302947
4,Td00001aa022786_T001,C022-1,Summer,25.2,3.2268440341999165
4,Td00001aa022786_T001,C022-2,Summer,20.1,3.000719864816273
4,Td00001aa022786_T001,C022-3,Summer,20.5,3.0204249349248493
4,Td00001aa022786_T001,C076-1,Summer,19,2.944439031798018
4,Td00001aa022786_T001,C076-2,Summer,16.4,2.7972813958057605
4,Td00001aa022786_T001,C076-3,Summer,7.8,2.054123861900666
4,Td00001aa022786_T001,C022-1,Winter,15.7,2.7536607760485277
4,Td00001aa022786_T001,C022-2,Winter,7.7,2.0412204587297595
4,Td00001aa022786_T001,C022-3,Winter,9.9,2.29253485815064
4,Td00001aa022786_T001,C076-1,Winter,10.7,2.3702438349258
4,Td00001aa022786_T001,C076-2,Winter,14.1,2.646174868306106
4,Td00001aa022786_T001,C076-3,Winter,8.2,2.1041342762214192
4,Td00001aa024352_T004,C022-1,Summer,64.7,4.169761216962805
4,Td00001aa024352_T004,C022-2,Summer,86.3,4.4578296096768675
4,Td00001aa024352_T004,C022-3,Summer,87.3,4.4693504743003105
4,Td00001aa024352_T004,C076-1,Summer,101.2,4.617098766734788
4,Td00001aa024352_T004,C076-2,Summer,93.5,4.537961446989828
4,Td00001aa024352_T004,C076-3,Summer,75.8,4.328098305840938
4,Td00001aa024352_T004,C022-1,Winter,41,3.7135720910945516
4,Td00001aa024352_T004,C022-2,Winter,44.7,3.7999735239908876
4,Td00001aa024352_T004,C022-3,Winter,53.1,3.9721769470802846
4,Td00001aa024352_T004,C076-1,Winter,110.2,4.702296905793224
4,Td00001aa024352_T004,C076-2,Winter,67.9,4.2180360492921904
4,Td00001aa024352_T004,C076-3,Winter,55.1,4.009149734307689
4,Td00001aa023167_T001,C022-1,Summer,237.6,5.470588591697244
4,Td00001aa023167_T001,C022-2,Summer,190,5.247024077423644
4,Td00001aa023167_T001,C022-3,Summer,203,5.313205983967896
4,Td00001aa023167_T001,C076-1,Summer,151.7,5.021904892946444
4,Td00001aa023167_T001,C076-2,Summer,156.2,5.051137243807634
4,Td00001aa023167_T001,C076-3,Summer,138.2,4.92870191856946
4,Td00001aa023167_T001,C022-1,Winter,201.6,5.306285541157531
4,Td00001aa023167_T001,C022-2,Winter,163,5.093750206941731
4,Td00001aa023167_T001,C022-3,Winter,171,5.141663562350613
4,Td00001aa023167_T001,C076-1,Winter,149.3,5.005957711243068
4,Td00001aa023167_T001,C076-2,Winter,140.9,4.948050426001867
4,Td00001aa023167_T001,C076-3,Winter,143.3,4.964940341812493
4,Td00001aa009131_T001,C022-1,Summer,351.3,5.861640562118351
4,Td00001aa009131_T001,C022-2,Summer,278.3,5.62869967212509
4,Td00001aa009131_T001,C022-3,Summer,286,5.655991814316356
4,Td00001aa009131_T001,C076-1,Summer,129.5,4.8636808888616
4,Td00001aa009131_T001,C076-2,Summer,268.6,5.593223287812146
4,Td00001aa009131_T001,C076-3,Summer,113.4,4.730921400111994
4,Td00001aa009131_T001,C022-1,Winter,196.7,5.281679730478897
4,Td00001aa009131_T001,C022-2,Winter,217.2,5.3808185926638314
4,Td00001aa009131_T001,C022-3,Winter,197,5.283203733814131
4,Td00001aa009131_T001,C076-1,Winter,90.9,4.509760012184533
4,Td00001aa009131_T001,C076-2,Winter,80.5,4.388257196846878
4,Td00001aa009131_T001,C076-3,Winter,86.7,4.462453895320522
4,Td00001aa008702_T001,C022-1,Summer,159.2,5.07016127969169
4,Td00001aa008702_T001,C022-2,Summer,155,5.043425123370859
4,Td00001aa008702_T001,C022-3,Summer,167.5,5.1209833572352705
4,Td00001aa008702_T001,C076-1,Summer,150,5.010635300762923
4,Td00001aa008702_T001,C076-2,Summer,112.7,4.724729429918845
4,Td00001aa008702_T001,C076-3,Summer,119.9,4.786658070373752
4,Td00001aa008702_T001,C022-1,Winter,110.7,4.706823848748015
4,Td00001aa008702_T001,C022-2,Winter,116.6,4.7587492824927216
4,Td00001aa008702_T001,C022-3,Winter,107.4,4.676560191385751
4,Td00001aa008702_T001,C076-1,Winter,102,4.624972823088193
4,Td00001aa008702_T001,C076-2,Winter,84.2,4.433194933124765
4,Td00001aa008702_T001,C076-3,Winter,100.6,4.611152267605997
4,Td00001aa023318_T002,C022-1,Summer,61.1,4.112511882544162
4,Td00001aa023318_T002,C022-2,Summer,59.8,4.091005677678994
4,Td00001aa023318_T002,C022-3,Summer,59.3,4.082609322867086
4,Td00001aa023318_T002,C076-1,Summer,56.5,4.0342406558515105
4,Td00001aa023318_T002,C076-2,Summer,49.9,3.9100210227975527
4,Td00001aa023318_T002,C076-3,Summer,44.9,3.8044378170199233
4,Td00001aa023318_T002,C022-1,Winter,46.8,3.8458832242911223
4,Td00001aa023318_T002,C022-2,Winter,48.2,3.8753590418034425
4,Td00001aa023318_T002,C022-3,Winter,44.5,3.7954892116441044
4,Td00001aa023318_T002,C076-1,Winter,48.5,3.881563818561994
4,Td00001aa023318_T002,C076-2,Winter,34.8,3.5496174155160602
4,Td00001aa023318_T002,C076-3,Winter,40.5,3.701301998803851
4,Td00001aa014789_T003,C022-1,Summer,25,3.2188758648682
4,Td00001aa014789_T003,C022-2,Summer,31.7,3.456316712428976
4,Td00001aa014789_T003,C022-3,Summer,33.6,3.5145260967310628
4,Td00001aa014789_T003,C076-1,Summer,23.7,3.1654750903351774
4,Td00001aa014789_T003,C076-2,Summer,24.7,3.2068032841197605
4,Td00001aa014789_T003,C076-3,Summer,32.6,3.484312319047508
4,Td00001aa014789_T003,C022-1,Winter,19,2.944439031798018
4,Td00001aa014789_T003,C022-2,Winter,27.8,3.325036056667814
4,Td00001aa014789_T003,C022-3,Winter,17.7,2.873564696076957
4,Td00001aa014789_T003,C076-1,Winter,25.5,3.238678491380066
4,Td00001aa014789_T003,C076-2,Winter,22.9,3.131136954228315
4,Td00001aa014789_T003,C076-3,Winter,20.8,3.0349530347841944
4,Td00001aa031979_T003,C022-1,Summer,15.1,2.714694810046042
4,Td00001aa031979_T003,C022-2,Summer,17,2.833213402879744
4,Td00001aa031979_T003,C022-3,Summer,7.3,1.9878744851406374
4,Td00001aa031979_T003,C076-1,Summer,15.6,2.7472709783580536
4,Td00001aa031979_T003,C076-2,Summer,33.7,3.517497867031906
4,Td00001aa031979_T003,C076-3,Summer,24.1,3.1822118819903844
4,Td00001aa031979_T003,C022-1,Winter,12.5,2.525728724308252
4,Td00001aa031979_T003,C022-2,Winter,15.6,2.7472709783580536
4,Td00001aa031979_T003,C022-3,Winter,16.7,2.815408779302947
4,Td00001aa031979_T003,C076-1,Winter,23.4,3.1527360650986975
4,Td00001aa031979_T003,C076-2,Winter,19,2.944439031798018
4,Td00001aa031979_T003,C076-3,Winter,15.2,2.721295493641702
4,Td00001aa025741_T001,C022-1,Summer,30.7,3.4242626871664408
4,Td00001aa025741_T001,C022-2,Summer,35.8,3.577947921339615
4,Td00001aa025741_T001,C022-3,Summer,31.8,3.4594663212326715
4,Td00001aa025741_T001,C076-1,Summer,30.3,3.4111477455186234
4,Td00001aa025741_T001,C076-2,Summer,24.9,3.214867843631304
4,Td00001aa025741_T001,C076-3,Summer,44.9,3.8044378170199233
4,Td00001aa025741_T001,C022-1,Winter,28.2,3.3393220134050603
4,Td00001aa025741_T001,C022-2,Winter,26.9,3.292126323782514
4,Td00001aa025741_T001,C022-3,Winter,35.8,3.577947921339615
4,Td00001aa025741_T001,C076-1,Winter,27.2,3.303217010066657
4,Td00001aa025741_T001,C076-2,Winter,38.1,3.640214308379374
4,Td00001aa025741_T001,C076-3,Winter,23.5,3.157000463703304
4,Td00001aa031290_T001,C022-1,Summer,31.9,3.462606041138761
4,Td00001aa031290_T001,C022-2,Summer,26.7,3.2846636028593865
4,Td00001aa031290_T001,C022-3,Summer,32.9,3.4934726881664626
4,Td00001aa031290_T001,C076-1,Summer,24.8,3.2108436934935165
4,Td00001aa031290_T001,C076-2,Summer,40.6,3.7037680912382287
4,Td00001aa031290_T001,C076-3,Summer,21.6,3.0726933609864147
4,Td00001aa031290_T001,C022-1,Winter,21.6,3.0726933609864147
4,Td00001aa031290_T001,C022-2,Winter,15.3,2.7278528937578645
4,Td00001aa031290_T001,C022-3,Winter,21.2,3.054001228847777
4,Td00001aa031290_T001,C076-1,Winter,35.8,3.577947921339615
4,Td00001aa031290_T001,C076-2,Winter,22.7,3.1223649685402193
4,Td00001aa031290_T001,C076-3,Winter,17.3,2.8507065593072
4,Td00001aa006742_T001,C022-1,Summer,31.3,3.443618129494989
4,Td00001aa006742_T001,C022-2,Summer,43.1,3.763523020311558
4,Td00001aa006742_T001,C022-3,Summer,43.5,3.7727609610831436
4,Td00001aa006742_T001,C076-1,Summer,50.5,3.921973356083294
4,Td00001aa006742_T001,C076-2,Summer,97.3,4.577798999469452
4,Td00001aa006742_T001,C076-3,Summer,73.2,4.293195434628468
4,Td00001aa006742_T001,C022-1,Winter,35.6,3.572345665947872
4,Td00001aa006742_T001,C022-2,Winter,54.1,3.990834204336724
4,Td00001aa006742_T001,C022-3,Winter,42.5,3.7495040994597826
4,Td00001aa006742_T001,C076-1,Winter,75.3,4.32148014808606
4,Td00001aa006742_T001,C076-2,Winter,75.8,4.328098305840938
4,Td00001aa006742_T001,C076-3,Winter,73.2,4.293195434628468
4,Td00001aa014821_T001,C022-1,Summer,36.9,3.608211578146752
4,Td00001aa014821_T001,C022-2,Summer,49.8,3.9080150041109283
4,Td00001aa014821_T001,C022-3,Summer,40.2,3.693867020500597
4,Td00001aa014821_T001,C076-1,Summer,43.2,3.7658405183982127
4,Td00001aa014821_T001,C076-2,Summer,35.4,3.566711848388316
4,Td00001aa014821_T001,C076-3,Summer,18.3,2.906901114492183
4,Td00001aa014821_T001,C022-1,Winter,30.7,3.4242626871664408
4,Td00001aa014821_T001,C022-2,Winter,23,3.13549425940741
4,Td00001aa014821_T001,C022-3,Winter,30.5,3.4177267164002507
4,Td00001aa014821_T001,C076-1,Winter,25.1,3.222867885978375
4,Td00001aa014821_T001,C076-2,Winter,20.7,3.030133748580501
4,Td00001aa014821_T001,C076-3,Winter,23.2,3.1441523217757115
4,Td00001aa017040_T004,C022-1,Summer,52,3.9512437378121965
4,Td00001aa017040_T004,C022-2,Summer,55.4,4.0145796118037795
4,Td00001aa017040_T004,C022-3,Summer,58.2,4.063885371919523
4,Td00001aa017040_T004,C076-1,Summer,60.5,4.102643381565721
4,Td00001aa017040_T004,C076-2,Summer,44.1,3.786459805128537
4,Td00001aa017040_T004,C076-3,Summer,50.7,3.9259259303210032
4,Td00001aa017040_T004,C022-1,Winter,32.7,3.487375108484247
4,Td00001aa017040_T004,C022-2,Winter,46.2,3.8329798197327145
4,Td00001aa017040_T004,C022-3,Winter,34.6,3.5438537109654122
4,Td00001aa017040_T004,C076-1,Winter,38.3,3.6454499222962604
4,Td00001aa017040_T004,C076-2,Winter,43.4,3.7704594641478333
4,Td00001aa017040_T004,C076-3,Winter,49.9,3.9100210227975527
4,Td00001aa033573_T001,C022-1,Summer,132.2,4.884315934981882
4,Td00001aa033573_T001,C022-2,Summer,130.9,4.874433680555273
4,Td00001aa033573_T001,C022-3,Summer,133.7,4.895598491587329
4,Td00001aa033573_T001,C076-1,Summer,103,4.634728997938374
4,Td00001aa033573_T001,C076-2,Summer,184.5,5.217649468900636
4,Td00001aa033573_T001,C076-3,Summer,152,5.023880527425224
4,Td00001aa033573_T001,C022-1,Winter,115.2,4.746669756942346
4,Td00001aa033573_T001,C022-2,Winter,125.1,4.8291134254664705
4,Td00001aa033573_T001,C022-3,Winter,102.2,4.62693168755434
4,Td00001aa033573_T001,C076-1,Winter,113.5,4.73180284573203
4,Td00001aa033573_T001,C076-2,Winter,114.4,4.7397010876869565
4,Td00001aa033573_T001,C076-3,Winter,98.9,4.59410924873989
4,Td00001aa034146_T001,C022-1,Summer,38.4,3.6480574856353476
4,Td00001aa034146_T001,C022-2,Summer,37.2,3.616308788160821
4,Td00001aa034146_T001,C022-3,Summer,30.1,3.404525204977421
4,Td00001aa034146_T001,C076-1,Summer,37.3,3.618993353459421
4,Td00001aa034146_T001,C076-2,Summer,39.7,3.681351212882061
4,Td00001aa034146_T001,C076-3,Summer,29.9,3.3978585138414563
4,Td00001aa034146_T001,C022-1,Winter,26.4,3.2733640480310577
4,Td00001aa034146_T001,C022-2,Winter,30.5,3.4177267164002507
4,Td00001aa034146_T001,C022-3,Winter,32.4,3.4781584536624806
4,Td00001aa034146_T001,C076-1,Winter,41.1,3.7160081458330887
4,Td00001aa034146_T001,C076-2,Winter,28.6,3.3534067527908413
4,Td00001aa034146_T001,C076-3,Winter,27.7,3.321432449294375
4,Td00001aa006801_T002,C022-1,Summer,203.2,5.314190720625587
4,Td00001aa006801_T002,C022-2,Summer,247,5.50938834067656
4,Td00001aa006801_T002,C022-3,Summer,301.4,5.708438289510245
4,Td00001aa006801_T002,C076-1,Summer,229.2,5.434594989203586
4,Td00001aa006801_T002,C076-2,Summer,264,5.575949106934195
4,Td00001aa006801_T002,C076-3,Summer,232,5.446737375976655
4,Td00001aa006801_T002,C022-1,Winter,187.5,5.233778850743799
4,Td00001aa006801_T002,C022-2,Winter,211,5.351858138215403
4,Td00001aa006801_T002,C022-3,Winter,194.7,5.271459917514261
4,Td00001aa006801_T002,C076-1,Winter,297.8,5.696422123607867
4,Td00001aa006801_T002,C076-2,Winter,230.3,5.439382811168802
4,Td00001aa006801_T002,C076-3,Winter,264.5,5.577841255079073
4,Td00001aa012065_T001,C022-1,Summer,189,5.2417470203506475
4,Td00001aa012065_T001,C022-2,Summer,210.9,5.351384092226312
4,Td00001aa012065_T001,C022-3,Summer,217.6,5.382658519577376
4,Td00001aa012065_T001,C076-1,Summer,334.1,5.8114403523558265
4,Td00001aa012065_T001,C076-2,Summer,254.6,5.539693690051036
4,Td00001aa012065_T001,C076-3,Summer,296.5,5.692047221810461
4,Td00001aa012065_T001,C022-1,Winter,126.2,4.837867958031043
4,Td00001aa012065_T001,C022-2,Winter,122.3,4.806477050869741
4,Td00001aa012065_T001,C022-3,Winter,122.8,4.810557023856364
4,Td00001aa012065_T001,C076-1,Winter,184.3,5.216564870101713
4,Td00001aa012065_T001,C076-2,Winter,197.1,5.2837112192322415
4,Td00001aa012065_T001,C076-3,Winter,200.7,5.301811260784853
4,Td00001aa024697_T001,C022-1,Summer,210.6,5.3499606044482135
4,Td00001aa024697_T001,C022-2,Summer,223.7,5.410305872966356
4,Td00001aa024697_T001,C022-3,Summer,221.8,5.401776079424833
4,Td00001aa024697_T001,C076-1,Summer,201.7,5.306781449918025
4,Td00001aa024697_T001,C076-2,Summer,168,5.12396398535564
4,Td00001aa024697_T001,C076-3,Summer,182.4,5.206202083122687
4,Td00001aa024697_T001,C022-1,Winter,206.5,5.330300417243702
4,Td00001aa024697_T001,C022-2,Winter,198.8,5.2922992992526545
4,Td00001aa024697_T001,C022-3,Winter,205.8,5.326904828259035
4,Td00001aa024697_T001,C076-1,Winter,178.5,5.184588606821935
4,Td00001aa024697_T001,C076-2,Winter,159.2,5.07016127969169
4,Td00001aa024697_T001,C076-3,Winter,188.5,5.2390980121931054
4,Td00001aa021061_T001,C022-1,Summer,53.1,3.9721769470802846
4,Td00001aa021061_T001,C022-2,Summer,45.9,3.8264651388529916
4,Td00001aa021061_T001,C022-3,Summer,50.4,3.9199911949185924
4,Td00001aa021061_T001,C076-1,Summer,51.4,3.939638191916372
4,Td00001aa021061_T001,C076-2,Summer,22.2,3.100092333923278
4,Td00001aa021061_T001,C076-3,Summer,20.6,3.0252911243392235
4,Td00001aa021061_T001,C022-1,Winter,20.1,3.000719864816273
4,Td00001aa021061_T001,C022-2,Winter,27.2,3.303217010066657
4,Td00001aa021061_T001,C022-3,Winter,12.5,2.525728724308252
4,Td00001aa021061_T001,C076-1,Winter,23,3.13549425940741
4,Td00001aa021061_T001,C076-2,Winter,14.3,2.660259607195929
4,Td00001aa021061_T001,C076-3,Winter,17.8,2.8791985134778133
4,Td00001aa007417_T001,C022-1,Summer,69.9,4.247065663545916
4,Td00001aa007417_T001,C022-2,Summer,79.9,4.380775865287873
4,Td00001aa007417_T001,C022-3,Summer,85.9,4.453183840631653
4,Td00001aa007417_T001,C076-1,Summer,86.9,4.464758043778827
4,Td00001aa007417_T001,C076-2,Summer,143.6,4.967031663577912
4,Td00001aa007417_T001,C076-3,Summer,117.6,4.767289043967928
4,Td00001aa007417_T001,C022-1,Winter,100.9,4.614129937270366
4,Td00001aa007417_T001,C022-2,Winter,92.9,4.5315236565840555
4,Td00001aa007417_T001,C022-3,Winter,90,4.499809681441376
4,Td00001aa007417_T001,C076-1,Winter,107.4,4.676560191385751
4,Td00001aa007417_T001,C076-2,Winter,107.3,4.675628658956318
4,Td00001aa007417_T001,C076-3,Winter,109.9,4.699570870508757
4,Td00001aa005924_T001,C022-1,Summer,89.8,4.497584986444012
4,Td00001aa005924_T001,C022-2,Summer,77.3,4.3476939685299865
4,Td00001aa005924_T001,C022-3,Summer,79.3,4.373238141251143
4,Td00001aa005924_T001,C076-1,Summer,83.3,4.422448561177599
4,Td00001aa005924_T001,C076-2,Summer,124.4,4.823502188343665
4,Td00001aa005924_T001,C076-3,Summer,132.2,4.884315934981882
4,Td00001aa005924_T001,C022-1,Winter,62.7,4.138361463587838
4,Td00001aa005924_T001,C022-2,Winter,69.2,4.2370008770744905
4,Td00001aa005924_T001,C022-3,Winter,66,4.189654757177941
4,Td00001aa005924_T001,C076-1,Winter,74.9,4.316153903874309
4,Td00001aa005924_T001,C076-2,Winter,67.5,4.2121276126932985
4,Td00001aa005924_T001,C076-3,Winter,69.4,4.239886881921981
4,Td00001aa019020_T001,C022-1,Summer,57.4,4.050044320747124
4,Td00001aa019020_T001,C022-2,Summer,65.9,4.188138456682968
4,Td00001aa019020_T001,C022-3,Summer,73.1,4.291828380435623
4,Td00001aa019020_T001,C076-1,Summer,45.8,3.8242841129542002
4,Td00001aa019020_T001,C076-2,Summer,211.6,5.354697704710042
4,Td00001aa019020_T001,C076-3,Summer,118.9,4.778282812107165
4,Td00001aa019020_T001,C022-1,Winter,62.3,4.131961441844772
4,Td00001aa019020_T001,C022-2,Winter,99.3,4.59814558112162
4,Td00001aa019020_T001,C022-3,Winter,68.5,4.22683375986672
4,Td00001aa019020_T001,C076-1,Winter,55.1,4.009149734307689
4,Td00001aa019020_T001,C076-2,Winter,50.3,3.918005096986409
4,Td00001aa019020_T001,C076-3,Winter,39.6,3.6788291435129596
4,Td00001aa012169_T001,C022-1,Summer,190.7,5.250701517850212
4,Td00001aa012169_T001,C022-2,Summer,196.4,5.280153401012015
4,Td00001aa012169_T001,C022-3,Summer,175.8,5.169346990939359
4,Td00001aa012169_T001,C076-1,Summer,170.7,5.139907635658625
4,Td00001aa012169_T001,C076-2,Summer,129.4,4.862908389794775
4,Td00001aa012169_T001,C076-3,Summer,132.7,4.888090948873956
4,Td00001aa012169_T001,C022-1,Winter,119.4,4.782479209333711
4,Td00001aa012169_T001,C022-2,Winter,93.6,4.539030394167307
4,Td00001aa012169_T001,C022-3,Winter,127.3,4.84654651341882
4,Td00001aa012169_T001,C076-1,Winter,107.4,4.676560191385751
4,Td00001aa012169_T001,C076-2,Winter,136.5,4.916324621951022
4,Td00001aa012169_T001,C076-3,Winter,131.7,4.88052661634225
4,Td00001aa026822_T001,C022-1,Summer,168.8,5.128714588086027
4,Td00001aa026822_T001,C022-2,Summer,170.8,5.140493287209271
4,Td00001aa026822_T001,C022-3,Summer,177.5,5.178970614549273
4,Td00001aa026822_T001,C076-1,Summer,133.4,4.893352140977775
4,Td00001aa026822_T001,C076-2,Summer,131,4.875197330834739
4,Td00001aa026822_T001,C076-3,Summer,115.4,4.74840436273951
4,Td00001aa026822_T001,C022-1,Winter,185,5.22035583048373
4,Td00001aa026822_T001,C022-2,Winter,186.1,5.22628416902166
4,Td00001aa026822_T001,C022-3,Winter,175.5,5.1676390486039265
4,Td00001aa026822_T001,C076-1,Winter,119.3,4.7816413374861
4,Td00001aa026822_T001,C076-2,Winter,130.9,4.874433680555273
4,Td00001aa026822_T001,C076-3,Winter,118.9,4.778282812107165
4,Td00001aa015625_T001,C022-1,Summer,30.7,3.4242626871664408
4,Td00001aa015625_T001,C022-2,Summer,26.1,3.261935352642823
4,Td00001aa015625_T001,C022-3,Summer,36.4,3.594568802115222
4,Td00001aa015625_T001,C076-1,Summer,26.6,3.2809112533816376
4,Td00001aa015625_T001,C076-2,Summer,30.2,3.4078419574934062
4,Td00001aa015625_T001,C076-3,Summer,18.6,2.9231616344825953
4,Td00001aa015625_T001,C022-1,Winter,44.2,3.7887248117080867
4,Td00001aa015625_T001,C022-2,Winter,52.6,3.962716138755071
4,Td00001aa015625_T001,C022-3,Winter,45.2,3.811097108962079
4,Td00001aa015625_T001,C076-1,Winter,30.4,3.414442641306912
4,Td00001aa015625_T001,C076-2,Winter,32.9,3.4934726881664626
4,Td00001aa015625_T001,C076-3,Winter,33,3.49650759176951
4,Td00001aa016925_T001,C022-1,Summer,63.6,4.152613486069347
4,Td00001aa016925_T001,C022-2,Summer,66.4,4.195697071542629
4,Td00001aa016925_T001,C022-3,Summer,61.8,4.123903380644875
4,Td00001aa016925_T001,C076-1,Summer,70.4,4.254193277368542
4,Td00001aa016925_T001,C076-2,Summer,45.8,3.8242841129542002
4,Td00001aa016925_T001,C076-3,Summer,35.1,3.558201158961848
4,Td00001aa016925_T001,C022-1,Winter,43.7,3.7773481249848393
4,Td00001aa016925_T001,C022-2,Winter,48.2,3.8753590418034425
4,Td00001aa016925_T001,C022-3,Winter,52.3,3.956996390191336
4,Td00001aa016925_T001,C076-1,Winter,39.1,3.6661224925667675
4,Td00001aa016925_T001,C076-2,Winter,38.6,3.6532523023775205
4,Td00001aa016925_T001,C076-3,Winter,49,3.8918203185187896
4,Td00001aa033656_T002,C022-1,Summer,177.8,5.180659328704102
4,Td00001aa033656_T002,C022-2,Summer,234.6,5.45788194048195
4,Td00001aa033656_T002,C022-3,Summer,195,5.272999563691952
4,Td00001aa033656_T002,C076-1,Summer,172.1,5.148075709028069
4,Td00001aa033656_T002,C076-2,Summer,180.9,5.197944397929166
4,Td00001aa033656_T002,C076-3,Summer,155,5.043425123370859
4,Td00001aa033656_T002,C022-1,Winter,144.5,4.973279514472902
4,Td00001aa033656_T002,C022-2,Winter,115.3,4.74753743594804
4,Td00001aa033656_T002,C022-3,Winter,149.5,5.007296399519705
4,Td00001aa033656_T002,C076-1,Winter,250.1,5.521860841881974
4,Td00001aa033656_T002,C076-2,Winter,229.2,5.434594989203586
4,Td00001aa033656_T002,C076-3,Winter,200.4,5.300315374200729
4,Td00001aa037250_T002,C022-1,Summer,74.5,4.310799138808332
4,Td00001aa037250_T002,C022-2,Summer,77.2,4.346399469984099
4,Td00001aa037250_T002,C022-3,Summer,81.8,4.40427725583364
4,Td00001aa037250_T002,C076-1,Summer,73.5,4.297285419824233
4,Td00001aa037250_T002,C076-2,Summer,51.3,3.937690771669901
4,Td00001aa037250_T002,C076-3,Summer,60.7,4.105943714539917
4,Td00001aa037250_T002,C022-1,Winter,78,4.356708839510104
4,Td00001aa037250_T002,C022-2,Winter,92.5,4.52720865532919
4,Td00001aa037250_T002,C022-3,Winter,76.9,4.3425058895154995
4,Td00001aa037250_T002,C076-1,Winter,63.8,4.155753206024725
4,Td00001aa037250_T002,C076-2,Winter,65.9,4.188138456682968
4,Td00001aa037250_T002,C076-3,Winter,63.6,4.152613486069347
4,Td00001aa034739_T002,C022-1,Summer,169.6,5.133442729254029
4,Td00001aa034739_T002,C022-2,Summer,161.9,5.086978866860242
4,Td00001aa034739_T002,C022-3,Summer,160.7,5.079539278966243
4,Td00001aa034739_T002,C076-1,Summer,160,5.075173821483827
4,Td00001aa034739_T002,C076-2,Summer,158.2,5.063860061654666
4,Td00001aa034739_T002,C076-3,Summer,132.7,4.888090948873956
4,Td00001aa034739_T002,C022-1,Winter,156.7,5.0543331557435955
4,Td00001aa034739_T002,C022-2,Winter,135.9,4.91191932851545
4,Td00001aa034739_T002,C022-3,Winter,144.6,4.973971316640293
4,Td00001aa034739_T002,C076-1,Winter,160.4,5.077670701666828
4,Td00001aa034739_T002,C076-2,Winter,116,4.753590199727054
4,Td00001aa034739_T002,C076-3,Winter,113.2,4.729156174603005
4,Td00001aa000041_T001,C022-1,Summer,11.7,2.459588927273792
4,Td00001aa000041_T001,C022-2,Summer,12.5,2.525728724308252
4,Td00001aa000041_T001,C022-3,Summer,7.4,2.00148013534525
4,Td00001aa000041_T001,C076-1,Summer,13.7,2.6173959058267773
4,Td00001aa000041_T001,C076-2,Summer,10.1,2.3125355228571096
4,Td00001aa000041_T001,C076-3,Summer,11,2.397895363707457
4,Td00001aa000041_T001,C022-1,Winter,20.1,3.000719864816273
4,Td00001aa000041_T001,C022-2,Winter,23.9,3.1738785007784682
4,Td00001aa000041_T001,C022-3,Winter,26.3,3.2695689772065317
4,Td00001aa000041_T001,C076-1,Winter,18.5,2.9177707861383317
4,Td00001aa000041_T001,C076-2,Winter,23.6,3.161246754404445
4,Td00001aa000041_T001,C076-3,Winter,21.8,3.081910015666602
4,Td00001aa024871_T001,C022-1,Summer,22.4,3.10906100350385
4,Td00001aa024871_T001,C022-2,Summer,15.1,2.714694810046042
4,Td00001aa024871_T001,C022-3,Summer,21.1,3.0492730878753846
4,Td00001aa024871_T001,C076-1,Summer,22.2,3.100092333923278
4,Td00001aa024871_T001,C076-2,Summer,20.3,3.0106209353088245
4,Td00001aa024871_T001,C076-3,Summer,13.8,2.6246686646269244
4,Td00001aa024871_T001,C022-1,Winter,13.9,2.6318889120790896
4,Td00001aa024871_T001,C022-2,Winter,11.2,2.415913867586759
4,Td00001aa024871_T001,C022-3,Winter,13.3,2.5877641104156752
4,Td00001aa024871_T001,C076-1,Winter,12.3,2.5095993436791817
4,Td00001aa024871_T001,C076-2,Winter,19.2,2.954910331117068
