tmt_batch,Checked,Protein_FDR_Confidence_Combined,Master,protein_id,Description,Exp_q_value_Combined,Sum_PEP_Score,Coverage,Peptides,PSMs,Unique_Peptides,AAs,MW_kDa,calc_pI,Score_Sequest_HT_Sequest_HT,Peptides_by_Search_Engine_Sequest_HT,Razor_Peptides,Abundance_Ratio_Winter_Summer,Abundance_Ratio_Summer_Winter,pval,Abundances_Grouped_Summer,Abundances_Grouped_Winter,Abundances_Grouped_CV_Summer,Abundances_Grouped_CV_Winter,Abundance_C002-1_Summer,Abundance_C002-2_Summer,Abundance_C002-3_Summer,Abundance_C004-1_Summer,Abundance_C004-2_Summer,Abundance_C004-3_Summer,Abundance_C002-1_Winter,Abundance_C002-2_Winter,Abundance_C002-3_Winter,Abundance_C004-1_Winter,Abundance_C004-2_Winter,Abundance_C004-3_Winter,Abundances_Normalized_C002-1_Summer,Abundances_Normalized_C002-2_Summer,Abundances_Normalized_C002-3_Summer,Abundances_Normalized_C004-1_Summer,Abundances_Normalized_C004-2_Summer,Abundances_Normalized_C004-3_Summer,Abundances_Normalized_C002-1_Winter,Abundances_Normalized_C002-2_Winter,Abundances_Normalized_C002-3_Winter,Abundances_Normalized_C004-1_Winter,Abundances_Normalized_C004-2_Winter,Abundances_Normalized_C004-3_Winter,Found_in_S55_C002-1_Summer,Found_in_S56_C002-2_Summer,Found_in_S57_C002-3_Summer,Found_in_S58_C004-1_Summer,Found_in_S59_C004-2_Summer,Found_in_S60_C004-3_Summer,Found_in_S67_C002-1_Winter,Found_in_S68_C002-2_Winter,Found_in_S69_C002-3_Winter,Found_in_S70_C004-1_Winter,Found_in_S71_C004-2_Winter,Found_in_S72_C004-3_Winter,Protein_Groups,Modifications,Abundance_C027-1_Summer,Abundance_C027-2_Summer,Abundance_C027-3_Summer,Abundance_C043-1_Summer,Abundance_C043-2_Summer,Abundance_C043-3_Summer,Abundance_C027-1_Winter,Abundance_C027-2_Winter,Abundance_C027-3_Winter,Abundance_C043-1_Winter,Abundance_C043-2_Winter,Abundance_C043-3_Winter,Abundances_Normalized_C027-1_Summer,Abundances_Normalized_C027-2_Summer,Abundances_Normalized_C027-3_Summer,Abundances_Normalized_C043-1_Summer,Abundances_Normalized_C043-2_Summer,Abundances_Normalized_C043-3_Summer,Abundances_Normalized_C027-1_Winter,Abundances_Normalized_C027-2_Winter,Abundances_Normalized_C027-3_Winter,Abundances_Normalized_C043-1_Winter,Abundances_Normalized_C043-2_Winter,Abundances_Normalized_C043-3_Winter,Found_in_S73_C027-1_Summer,Found_in_S74_C027-2_Summer,Found_in_S75_C027-3_Summer,Found_in_S76_C043-1_Summer,Found_in_S77_C043-2_Summer,Found_in_S78_C043-3_Summer,Found_in_S85_C027-1_Winter,Found_in_S86_C027-2_Winter,Found_in_S87_C027-3_Winter,Found_in_S88_C043-1_Winter,Found_in_S89_C043-2_Winter,Found_in_S90_C043-3_Winter,Abundance_C065-1_Summer,Abundance_C065-2_Summer,Abundance_C065-3_Summer,Abundance_C071-1_Summer,Abundance_C071-2_Summer,Abundance_C071-3_Summer,Abundance_C065-1_Winter,Abundance_C065-2_Winter,Abundance_C065-3_Winter,Abundance_C071-1_Winter,Abundance_C071-2_Winter,Abundance_C071-3_Winter,Abundances_Normalized_C065-1_Summer,Abundances_Normalized_C065-2_Summer,Abundances_Normalized_C065-3_Summer,Abundances_Normalized_C071-1_Summer,Abundances_Normalized_C071-2_Summer,Abundances_Normalized_C071-3_Summer,Abundances_Normalized_C065-1_Winter,Abundances_Normalized_C065-2_Winter,Abundances_Normalized_C065-3_Winter,Abundances_Normalized_C071-1_Winter,Abundances_Normalized_C071-2_Winter,Abundances_Normalized_C071-3_Winter,Found_in_S1_C065-1_Summer,Found_in_S2_C065-2_Summer,Found_in_S3_C065-3_Summer,Found_in_S4_C071-1_Summer,Found_in_S5_C071-2_Summer,Found_in_S6_C071-3_Summer,Found_in_S13_C065-1_Winter,Found_in_S14_C065-2_Winter,Found_in_S15_C065-3_Winter,Found_in_S16_C071-1_Winter,Found_in_S17_C071-2_Winter,Found_in_S18_C071-3_Winter,Abundance_C022-1_Summer,Abundance_C022-2_Summer,Abundance_C022-3_Summer,Abundance_C076-1_Summer,Abundance_C076-2_Summer,Abundance_C076-3_Summer,Abundance_C022-1_Winter,Abundance_C022-2_Winter,Abundance_C022-3_Winter,Abundance_C076-1_Winter,Abundance_C076-2_Winter,Abundance_C076-3_Winter,Abundances_Normalized_C022-1_Summer,Abundances_Normalized_C022-2_Summer,Abundances_Normalized_C022-3_Summer,Abundances_Normalized_C076-1_Summer,Abundances_Normalized_C076-2_Summer,Abundances_Normalized_C076-3_Summer,Abundances_Normalized_C022-1_Winter,Abundances_Normalized_C022-2_Winter,Abundances_Normalized_C022-3_Winter,Abundances_Normalized_C076-1_Winter,Abundances_Normalized_C076-2_Winter,Abundances_Normalized_C076-3_Winter,Found_in_S19_C022-1_Summer,Found_in_S20_C022-2_Summer,Found_in_S21_C022-3_Summer,Found_in_S22_C076-1_Summer,Found_in_S23_C076-2_Summer,Found_in_S24_C076-3_Summer,Found_in_S31_C022-1_Winter,Found_in_S32_C022-2_Winter,Found_in_S33_C022-3_Winter,Found_in_S34_C076-1_Winter,Found_in_S35_C076-2_Winter,Found_in_S36_C076-3_Winter
1,TRUE,High,Master Protein,Td00001aa042873_T001,Td00001aa042873_T001,0,379.853,53,64,226,1,1703,192.8,5.39,811.59,64,1,0.8665511265164645,1.154,0.273785504542517,103.9,90,17.99,11.65,75.1,93,86.3,125.1,168.3,184.1,128.5,76.2,48.2,65.1,54.1,70.3,157.4,214.7,146.8,236.6,189.5,184.1,175.2,140,174.4,150.2,148.6,187.8,High,High,High,High,High,High,High,High,High,High,High,High,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,TRUE,High,Master Protein,Td00001aa011430_T003,Td00001aa011430_T003,0,379.051,65,35,471,10,560,63.5,7.03,1722.32,35,30,1.7094017094017095,0.585,0.35516134160809,70.5,120.6,26.38,48.48,2633.2,3106.4,2463.5,1998,3412.6,5080.7,7963.2,7358.4,2006.8,1884.9,1206.3,3210.2,5519.4,7172.5,4189.2,3778.8,3842.4,5080.7,10859.1,13518.8,7260.5,4347.9,3312.4,8575.2,High,High,High,High,High,High,High,High,High,High,High,High,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,TRUE,High,Master Protein,Td00001aa007283_T003,Td00001aa007283_T003,0,374.56,71,28,514,1,554,59.2,6.49,1789.51,28,0,0.7818608287724785,1.279,0.0529650262372854,110.3,86.2,15.76,8.46,219.5,186.4,310.5,336.9,545.3,599.8,300.2,231.7,113.8,197.1,184.1,176,460.1,430.4,528,637.2,614,599.8,409.4,425.7,411.7,454.7,505.5,470.1,High,High,High,High,High,High,High,High,High,High,High,High,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,TRUE,High,Master Protein,Td00001aa022532_T002,Td00001aa022532_T002,0,370.752,71,28,486,1,553,59,6.57,1690.34,28,41,0.832639467110741,1.201,2.39670739153763e-4,107.9,89.9,4.81,6.6,4045.7,3519.1,5490.2,4654.3,8016.1,8811.5,5279,4045.6,2036.5,3163.6,2778.3,2349.7,8480.1,8125.4,9336.2,8802.7,9025.6,8811.5,7198.7,7432.6,7367.9,7297.5,7628.9,6276.6,High,High,High,High,High,High,High,High,High,High,High,High,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,TRUE,High,Master Protein,Td00001aa019280_T001,Td00001aa019280_T001,0,354.822,69,42,465,18,651,71.4,5.38,1567.72,42,0,4.975124378109452,0.201,1.81466914247475e-5,38,189.4,11.02,9.17,436.1,387.7,456.4,379.6,637.9,877.6,3365.6,2006.8,1246.7,1648.6,1563.1,1476,914.1,895.2,776.1,717.9,718.2,877.6,4589.5,3686.9,4510.5,3802.8,4292.1,3942.8,High,High,High,High,High,High,High,High,High,High,High,High,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,TRUE,High,Master Protein,Td00001aa024202_T001,Td00001aa024202_T001,0,348.096,70,36,446,7,648,71.2,5.25,1498.7,36,1,0.4992511233150274,2.003,9.45339456940308e-5,141.6,70.7,5.77,17.08,582.8,486.7,711.3,697.6,1151.4,1199.6,403.5,331.8,113.1,282.5,254.2,226.1,1221.6,1123.8,1209.6,1319.4,1296.4,1199.6,550.2,609.6,409.2,651.6,698,604,High,High,High,High,High,High,High,High,High,High,High,High,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,TRUE,High,Master Protein,Td00001aa010473_T001,Td00001aa010473_T001,0,346.557,61,42,420,9,843,93.9,6.27,1459.78,42,40,1.2919896640826873,0.774,1.99982530440401e-4,88.9,114.8,5.99,11.59,3800.8,3617.3,4416.2,4456.5,6423.2,8127.4,8338.9,4911.4,2351.9,4396.4,3882.7,4212.4,7966.7,8352.2,7509.9,8428.6,7232.1,8127.4,11371.4,9023.2,8509,10141.2,10661.5,11252.3,High,High,High,High,High,High,High,High,High,High,High,High,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,TRUE,High,Master Protein,Td00001aa027184_T001,Td00001aa027184_T001,0,343.765,57,37,662,10,765,84.6,6.18,2559.59,37,7,1.2391573729863692,0.807,0.216583030460704,83.6,103.5,13.03,24.36,400.5,440.7,514.7,563.4,997.5,836.1,822.2,613.2,387.5,392.2,441.7,671.8,839.5,1017.6,875.3,1065.6,1123.1,836.1,1121.2,1126.6,1401.9,904.7,1212.9,1794.5,High,High,High,High,High,High,High,High,High,High,High,High,1,Met-loss+Acetyl [N-Term],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,TRUE,High,Master Protein,Td00001aa025144_T001,Td00001aa025144_T001,0,332.262,56,35,689,9,765,84.5,6.21,2658.12,35,0,1.0787486515641855,0.927,0.647104221479224,93.5,100.9,8.28,19.17,349.6,351.2,458,454.2,815.3,770.1,635.2,438.4,315.4,307.7,309.1,419.2,732.8,810.9,778.8,859,918,770.1,866.2,805.4,1141.1,709.8,848.8,1119.8,High,High,High,High,High,High,High,High,High,High,High,High,1,Met-loss+Acetyl [N-Term],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,TRUE,High,Master Protein,Td00001aa041349_T002,Td00001aa041349_T002,0,331.971,75,30,562,10,446,47.9,5.45,2065.56,30,2,0.9074410163339383,1.102,0.181425835949306,104,94.4,3.5,8.09,2335.5,2104,2994.4,2412.9,4280,4827.1,3490.1,2711.8,1121.3,1861.2,1511.8,1683.6,4895.4,4858,5092,4563.6,4819,4827.1,4759.3,4982.1,4056.8,4293.2,4151.2,4497.3,High,High,High,High,High,High,High,High,High,High,High,High,1,Met-loss [N-Term],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,TRUE,High,Master Protein,Td00001aa037076_T001,Td00001aa037076_T001,0,327.745,60,45,338,37,824,94.4,6.44,1070.6,45,7,0.9025270758122743,1.108,0.47690884668151,100.5,90.8,14.29,14.56,4032,3199.1,4192.8,3245.5,5107.2,6416.7,4344.4,3742,1370.4,3296.2,2291.6,2195.7,8451.4,7386.6,7130,6138.3,5750.4,6416.7,5924.3,6874.8,4958,7603.4,6292.5,5865.2,High,High,High,High,High,High,High,High,High,High,High,High,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,TRUE,High,Master Protein,Td00001aa036498_T001,Td00001aa036498_T001,0,322.955,60,46,379,4,697,80.1,5.1,1394.49,46,50,1.277139208173691,0.783,0.0304084816784596,83.2,106.3,13.8,8.62,3047.8,3325.4,3406.2,3893.4,5311.5,5471.1,6186.4,4269.2,2254.5,2819.3,2808.4,2976.2,6388.4,7678.2,5792.3,7363.6,5980.4,5471.1,8436.1,7843.4,8156.6,6503.3,7711.6,7950.1,High,High,High,High,High,High,High,High,High,High,High,High,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,TRUE,High,Master Protein,Td00001aa018756_T002,Td00001aa018756_T002,0,320.051,55,44,303,36,816,92.9,6.51,976.63,44,0,0.31938677738741617,3.131,0.00116555841544896,148.6,47.4,15.68,28.93,3096.6,3649.5,3169.6,3447.5,6170.4,7909.7,1431.8,1223.5,568.2,1230.9,404.7,1021.2,6490.7,8426.5,5390,6520.3,6947.5,7909.7,1952.5,2247.8,2055.7,2839.3,1111.3,2727.9,High,High,High,High,High,High,High,High,High,High,High,High,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,TRUE,High,Master Protein,Td00001aa024094_T001,Td00001aa024094_T001,0,304.937,58,39,384,6,843,93.8,6.27,1316.65,39,0,1.1587485515643106,0.863,0.0606662385940711,90,104.3,5.74,10.53,62.2,58.6,71,68.8,102.6,124.7,107.9,70.9,39.9,64.2,64.9,58.2,130.4,135.3,120.7,130.1,115.5,124.7,147.1,130.3,144.4,148.1,178.2,155.5,High,High,High,High,High,High,High,High,High,High,High,High,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,TRUE,High,Master Protein,Td00001aa032375_T001,Td00001aa032375_T001,0,297.39,46,34,349,26,990,107.4,7.2,1235.41,34,9,1.0416666666666667,0.96,0.454304542092211,98.8,102.9,3.96,2.99,2997.2,2448.5,3459.2,3131.8,5013.2,5854.1,4263.1,3313.1,1650.1,2730.5,2235.8,2343.6,6282.3,5653.5,5882.5,5923.2,5644.5,5854.1,5813.4,6086.8,5969.9,6298.5,6139.3,6260.3,High,High,High,High,High,High,High,High,High,High,High,High,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,TRUE,High,Master Protein,Td00001aa037535_T001,Td00001aa037535_T001,0,295.366,71,41,175,5,604,64.8,5.9,681.42,41,0,1.122334455667789,0.891,0.296003198135403,91.8,103,12.56,18.99,109.6,110,119.6,94.7,209.1,245.8,207.2,179.8,84.6,101.1,71.3,90.2,229.7,254,203.4,179.1,235.4,245.8,282.5,330.3,306.1,233.2,195.8,240.9,High,High,High,High,High,High,High,High,High,High,High,High,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,TRUE,High,Master Protein,Td00001aa041214_T001,Td00001aa041214_T001,0,289.959,74,42,177,6,579,61.8,5.49,683.83,42,33,1.1185682326621924,0.894,0.166265675537599,93.9,105,13.38,17.03,1670.7,1850.5,1867.7,1925.1,3698.1,4526.7,3471.1,2918,1584.4,1737.9,1437.5,1472.8,3501.9,4272.7,3176.1,3641,4163.8,4526.7,4733.4,5360.9,5732.3,4008.8,3947.2,3934.2,High,High,High,High,High,High,High,High,High,High,High,High,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,TRUE,High,Master Protein,Td00001aa029686_T003,Td00001aa029686_T003,0,288.495,57,35,197,27,836,94.1,5.48,762.02,35,10,1.9920318725099602,0.502,7.21838124162488e-6,70.2,139.7,13.23,24.6,1808.9,1661.4,2185.5,1979.2,2395,3158.6,6143.7,3585.6,2770.6,2657.1,2080.9,3711.6,3791.6,3836.1,3716.5,3743.3,2696.6,3158.6,8377.9,6587.5,10023.8,6129.2,5713.9,9914.6,High,High,High,High,High,High,High,High,High,High,High,High,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,TRUE,High,Master Protein,Td00001aa015844_T002,Td00001aa015844_T002,0,287.427,73,28,388,18,446,48.1,5.82,1354.71,28,0,1.001001001001001,0.999,0.709667522054814,99.9,100,6.47,10.73,2155.6,2095.8,2697.1,2688,4747.8,4734.8,3588.3,2693.5,1282.1,2033.7,1902.5,1406.5,4518.3,4839.1,4586.5,5083.9,5345.7,4734.8,4893.2,4948.5,4638.6,4691.2,5224.1,3757.1,High,High,High,High,High,High,High,High,High,High,High,High,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
