protein_id,Peptides,Coverage,Bitscore,Abundance_Ratio_Winter_Summer,pval,padj,Abundance_Grouped_Summer,Abundance_Grouped_Winter,Abundance_Mg-1_Summer,Abundance_Mg-2_Summer,Abundance_Mg-3_Summer,Abundance_Mg-1_Winter,Abundance_Mg-2_Winter,Abundance_Mg-3_Winter,Abundances_Normalized_Mg-1_Summer,Abundances_Normalized_Mg-2_Summer,Abundances_Normalized_Mg-3_Summer,Abundances_Normalized_Mg-1_Winter,Abundances_Normalized_Mg-2_Winter,Abundances_Normalized_Mg-3_Winter
Misin12G127900.1.v7.1,4,100,194.8,1.122823984526112,0.983549846057794,1,103.4,116.1,470.1,305,402.8,499.90000000000003,506.9,402.8,847,645.3,814.2,842.1,801.8000000000001,840.7
Misin12G131900.1.v7.1,1,100,34.7,0.7691645133505599,0.987059471047781,1,116.1,89.3,25.9,14.9,24.8,27.2,21.5,17.2,46.7,31.5,50.1,45.8,34,35.9
Misin12G133400.1.v7.1,4,100,152.6,4.5027027027027025,0.023421662418309,0.108656820825771,37,166.6,694,667.6,456.3,2853.6,3740.1,2695.3,1250.4,1412.5,922.4,4807.4,5916.5,5625.2
Misin12G136300.1.v7.1,1,100,57.4,0.9405622489959838,0.999996138248256,1,124.5,117.1,522.4,372.8,493.2,525.7,496.8,491,941.2,788.7,996.9,885.6,785.9,1024.7
Misin12G142200.1.v7.1,2,100,66.2,0.5216426193118757,0.0266247574338853,0.118378608131708,180.2,94,176.2,101.5,154.8,96.9,103.8,71.8,317.5,214.7,312.9,163.2,164.2,149.9
Misin12G150500.1.v7.1,1,100,36.2,0.2865792129162462,0.111620284397214,0.332281890707131,198.2,56.8,138.7,138.5,127.5,30.5,50.4,35.4,249.9,293,257.7,51.4,79.7,73.9
Misin12G152200.1.v7.1,2,100,80.9,0.9140495867768594,0.991398034444605,1,121,110.6,44.8,34.4,41.3,43.8,44.1,36,80.7,72.8,83.5,73.8,69.8,75.1
Misin12G158400.1.v7.1,2,100,84,0.9649446494464944,0.998663688920268,1,54.2,52.3,102.8,109.5,81.7,119,97.7,85.7,185.2,231.7,165.1,200.5,154.6,178.9
Misin12G161200.1.v7.1,1,88.2,37,0.7945791726105564,0.976065071393893,1,70.1,55.7,42,24.1,31.5,41.4,32,22.6,75.7,51,63.7,69.7,50.6,47.2
Misin12G161500.1.v7.1,1,87,43.5,1.0126315789473685,0.999999633293122,1,47.5,48.1,41.9,30,33.9,41.2,41.6,38.2,75.5,63.5,68.5,69.4,65.8,79.7
Misin12G162100.1.v7.1,1,100,53.5,1.0899550224887555,0.934363039137059,1,66.7,72.7,149.9,125.9,115.2,172.3,153,141.7,270.1,266.4,232.9,290.3,242,295.7
Misin12G163600.1.v7.1,2,100,85.4,0.6630971993410214,0.202734267500149,0.506559692762163,121.4,80.5,262.1,268.9,182,191.9,183.1,150,472.2,568.9,367.9,323.3,289.6,313.1
Misin12G163900.1.v7.1,1,100,43.1,1.2917771883289124,0.398596205925472,0.819823898907546,113.1,146.1,26,27.9,32.3,37.2,48.2,39.9,46.8,59,65.3,62.7,76.2,83.3
Misin12G183300.1.v7.1,4,100,134.4,1.1262135922330097,0.48298082185069,0.940703617391163,113.3,127.6,1156.1,650.3,886.7,1186.6,1307.1,967.5,2083,1375.9,1792.4,1999,2067.7,2019.2
Misin12G184600.1.v7.1,1,100,45.8,1.0169794459338695,0.99494398059797,1,111.9,113.8,301.5,239.2,260.6,317.2,367.5,256.6,543.2,506.1,526.8,534.4,581.4,535.5
Misin12G195500.1.v7.1,2,100,72,1.3710045662100456,0.659670383496867,1,87.6,120.1,23.4,19.5,21,34.3,33.5,28,42.2,41.3,42.4,57.8,53,58.4
Misin12G196100.1.v7.1,16,100,727,1.0596666666666668,0.371659878136095,0.781275672921064,300,317.90000000000003,1538,1480.3,1338.6000000000001,1737.2000000000003,1826.8000000000002,1385.7,2771.1000000000004,3131.9,2705.8999999999996,2926.7,2889.8,2891.9999999999995
Misin12G199800.1.v7.1,1,100,43.1,1.5941422594142258,0.00416948763403924,0.0309134663873446,71.7,114.3,33.5,26.4,32.2,56.5,62.8,46.1,60.4,55.9,65.1,95.2,99.3,96.2
Misin12G201000.1.v7.1,1,100,36.2,2.1653261840929403,1.87790752372852e-5,7.2163272850529e-4,111.9,242.3,295.1,306.1,280.8,696.5,874.9,589.2,531.7,647.6,567.6,1173.4,1384,1229.7
Misin12G203400.1.v7.1,3,95.7,183.2,1.0326633165829147,0.999999967824401,1,39.8,41.1,52.2,40.3,41.8,57.4,48.6,42.2,94.1,85.3,84.5,96.7,76.9,88.1
Misin12G206100.1.v7.1,1,100,40,0.5091019417475728,0.0127763627884291,0.069362775768667,164.8,83.9,344.4,245.2,421.3,187.6,230,138.8,620.5,518.8,851.6,316,363.8,289.7
Misin12G206800.1.v7.1,3,95.8,146,1.4224137931034482,0.0780323868824987,0.254547690397049,58,82.5,173.6,120.2,134.3,229.3,235.9,221.2,312.8,254.3,271.5,386.3,373.2,461.7
Misin12G207200.1.v7.1,2,100,78.9,0.35665529010238906,0.0130475270083773,0.0704259179736597,175.8,62.7,376.3,326,310,144.3,152.8,109.5,678,689.7,626.6,243.1,241.7,228.5
Misin12G210000.1.v7.1,2,96.65,70.80000000000001,0.9825783972125436,0.994845235214899,1,57.4,56.4,79,61.7,70.5,82.9,88.9,50.4,142.3,130.5,142.5,139.7,140.6,105.2
Misin12G211600.1.v7.1,8,100,342.8,1.0740740740740742,0.895043790222705,1,137.7,147.9,643.8,440,553.6999999999999,722.4,744.6,523.8,1159.8999999999999,931,1119.2,1217,1177.8999999999999,1093.2
Misin12G227300.1.v7.1,2,96.3,111,1.2956521739130435,0.252275566676179,0.594605004182083,69,89.4,128.9,114.4,93.4,178.7,178.4,144.8,232.2,242,188.8,301.1,282.2,302.2
Misin12G227700.1.v7.1,2,97.2,87.8,0.9003021148036254,0.998846541624298,1,99.3,89.4,109.3,81.3,76,117.6,97.9,70.3,196.9,172,153.6,198.1,154.9,146.7
Misin12G231500.1.v7.1,1,100,35,0.7975746268656716,0.613860290998374,1,107.2,85.5,33.2,30.1,29.4,28.3,30,24.7,59.8,63.7,59.4,47.7,47.5,51.6
Misin12G236400.1.v7.1,2,77.3,122.5,1.059154929577465,0.995219858418331,1,35.5,37.6,155.9,131.2,133.7,204.2,175.2,140.8,280.9,277.6,270.3,344,277.1,293.9
Misin12G238000.1.v7.1,5,90,189.9,0.9538648320518007,0.679602188124006,1,247.10000000000002,235.7,68.1,52.5,57.2,75.9,75.5,52.5,122.7,111.1,115.6,127.9,119.5,109.5
Misin12G246300.1.v7.1,1,100,50.1,1.0880281690140845,0.998613931213381,1,85.2,92.7,38.9,30.8,38.1,45.3,48.2,34.7,70.1,65.2,77,76.3,76.2,72.4
Misin12G260200.1.v7.1,1,100,37.7,1.0069605568445474,0.99980496761957,1,129.3,130.2,83.5,64,76.9,82.4,95.7,76.6,150.4,135.4,155.4,138.8,151.4,159.9
Misin12G264300.1.v7.1,3,98.6,130.6,0.909448818897638,0.880897442680904,1,101.6,92.4,109.9,97.10000000000001,90.10000000000001,113.3,105.7,90,198,205.4,182.10000000000002,190.9,167.20000000000002,187.79999999999998
Misin12G270100.1.v7.1,1,100,46.2,2.2890792291220556,0.00608244679995595,0.0411060963775872,46.7,106.9,69.4,61.6,40.7,169.9,154.2,140.9,125,130.3,82.3,286.2,243.9,294.1
Misin12G272900.1.v7.1,1,95,42,0.9100204498977505,0.971649939897242,1,48.9,44.5,15.4,12.7,14.4,12.7,18.3,12.1,27.7,26.9,29.1,21.4,28.9,25.3
Misin12G275300.1.v7.1,12,100,584.4,1.009229098805646,0.532410696673107,0.999727537884054,184.2,185.9,1555.3,1174.7,1411,2093.5,1956.7,1504.5,2802.2,2485.3999999999996,2852.2,3526.8999999999996,3095.3,3140
Misin12G276600.1.v7.1,4,100,143.2,0.7708884688090737,0.0138701410756803,0.0733707684598126,264.5,203.9,389,295.1,303.1,313.9,325.4,236.1,700.8,624.3,612.7,528.8,514.8,492.70000000000005
Misin12G278900.1.v7.1,1,100,50.1,0.9444444444444444,0.534468572130118,1,108,102,114.5,117.9,109.5,124.3,127.7,100.1,206.3,249.4,221.3,209.4,202,208.9
Misin12G281400.1.v7.1,6,97.05,221.79999999999998,1.7862105825761627,0.0296112050310001,0.127081865883853,187.1,334.20000000000005,346.1,191.7,165.10000000000002,501.1,765.5,382.9,623.5,405.70000000000005,333.79999999999995,844.1999999999999,1211,799.1
Misin13G010300.1.v7.1,2,100,67.8,0.7178289000718907,0.570106590576784,1,278.2,199.7,225.3,149.10000000000002,221.2,209.6,224.39999999999998,138.2,405.90000000000003,315.4,447.1,353.1,355,288.4
Misin13G015600.1.v7.1,2,100,74,1.3310901749663528,0.160012430974774,0.431649649696098,74.3,98.9,696.5,375.2,479.3,855.6,815.5,605.3,1254.9,793.8,968.8,1441.4,1290,1263.3
Misin13G016100.1.v7.1,2,100,66.2,0.9021956087824352,0.211327867697441,0.521936696138867,100.2,90.4,222.6,215.3,203.7,229.6,226.1,178,401.1,455.5,411.8,386.8,357.7,371.5
Misin13G018100.1.v7.1,1,100,37.7,0.8340318524727578,0.164110267996531,0.435896183192033,119.3,99.5,81.2,74.5,84.2,74.3,84.6,63,146.3,157.6,170.2,125.2,133.8,131.5
Misin13G018700.1.v7.1,1,100,47.4,0.5757575757575758,1.76003833589622e-5,6.7993960736502e-4,135.3,77.9,314.7,256,332.9,186.9,206.5,172.2,567,541.6,672.9,314.9,326.7,359.4
Misin13G019600.1.v7.1,10,100,411.4,1.338156892612338,0.103441836445076,0.313176630700474,131.3,175.7,453.8,369.09999999999997,375.5,534.6,570.8000000000001,407.40000000000003,817.6,780.9000000000001,759.1,900.6,903,850.2
Misin13G025800.1.v7.1,4,100,201,0.8177641653905054,0.248496609685155,0.58849132523153,261.2,213.60000000000002,447.5,451,398.5,416.1,428.6,329,806.3,954.1999999999999,805.6,701,678.1,686.5999999999999
Misin13G027300.1.v7.1,2,100,90.8,0.2930253623188406,1.0383944833358e-4,0.00230457829653573,220.8,64.7,36.8,59.9,41.6,11.6,20.6,11.8,66.3,126.7,84.1,19.5,32.6,24.6
Misin13G030400.1.v7.1,3,92.9,189.6,0.6521739130434783,0.917675019913655,1,144.9,94.5,276.2,176.1,216.1,169.1,209.2,129.7,497.6,372.6,436.8,284.9,330.9,270.7
Misin13G043600.1.v7.1,2,100,79.7,1.0386100386100385,0.997435868325677,1,103.6,107.6,22.5,11.8,17.4,18.2,25.2,17.5,40.5,25,35.2,30.7,39.9,36.5
Misin13G048400.1.v7.1,6,82.4,280.40000000000003,0.801762114537445,0.998491449081566,1,45.4,36.4,2196,1877.6,2034.2,3060.7,1924.5,1527.4,3956.6,3972.5,4111.9,5156.3,3044.4,3187.8
Misin13G048700.1.v7.1,2,94.25,77.8,0.5403645833333334,0.0257784860044694,0.116044568914548,76.8,41.5,129.4,183.5,98.9,74.9,74.1,61,233.1,388.2,199.9,126.2,117.2,127.3
Misin13G050500.1.v7.1,2,100,102.1,0.9959731543624162,0.997712773110996,1,74.5,74.2,24.2,16.8,19.8,25.1,25.2,15.2,43.6,35.5,40,42.3,39.9,31.7
Misin13G051000.1.v7.1,1,100,49.3,0.9876434245366285,0.979280414250788,1,113.3,111.9,12,7.7,10.7,16.3,13.5,8.5,21.6,16.3,21.6,27.5,21.4,17.7
Misin13G053900.1.v7.1,1,93.3,33.1,1.1489583333333333,0.993133091622017,1,96,110.3,35,25.2,33.3,47.7,45.8,23.2,63.1,53.3,67.3,80.4,72.5,48.4
Misin13G055000.1.v7.1,2,100,80,0.7332838038632987,0.0172321350912524,0.0866368217749616,134.6,98.7,214.5,164,206.9,168.2,156,156.5,386.5,347,418.2,283.4,246.8,326.6
Misin13G079000.1.v7.1,1,95.5,38.9,0.9437984496124031,0.646742237011256,1,51.6,48.7,43.3,36.2,43.5,48.7,46.5,29.2,78,76.6,87.9,82,73.6,60.9
Misin13G080200.1.v7.1,1,100,46.2,0.6261785912368275,1.59345188903703e-5,6.4326277822894e-4,180.3,112.9,775.3,706.3,787.9,555.4,611.8,441,1396.9,1494.3,1592.6,935.7,967.8,920.4
Misin13G081600.1.v7.1,4,95.85,144.8,3.9811066126855605,5.80955142148731e-6,6.4326277822894e-4,74.1,295,296.4,215.1,200.79999999999998,1624.4,1433.6,1080.1000000000001,534,455.1,405.9,2736.5,2267.8,2254.2
Misin13G081800.1.v7.1,2,87.1,97.8,0.8975155279503104,0.993396826802012,1,32.2,28.9,24.1,16.8,18.8,23.5,20.5,16.3,43.4,35.5,38,39.6,32.4,34
Misin13G083400.1.v7.1,8,100,341.6,2.446460980036298,0.0766793114433658,0.251061547742317,55.1,134.8,419.6,287.9,274.4,849.6,1060.2,713.7,756,609.1,554.7,1431.3,1677.1,1489.5
Misin13G093200.1.v7.1,2,100,96.2,1.0175975516449887,0.999994816296042,1,130.7,133,291,218.6,244.6,309.5,303.4,241,524.3,462.5,494.4,521.4,480,503
Misin13G096400.1.v7.1,1,100,42,0.9512516469038208,0.982333534484247,1,75.9,72.2,37.5,28.5,31.9,33.7,40.1,29.4,67.6,60.3,64.5,56.8,63.4,61.4
Misin13G105300.1.v7.1,2,100,67,1.6949685534591195,0.00518913753492567,0.036378906553673,63.6,107.8,102.4,91.5,78.6,186.5,197.6,144.6,184.5,193.6,158.9,314.2,312.6,301.8
Misin13G129200.1.v7.1,10,100,405.1,0.8500388500388502,0.153091674643438,0.417851042803272,128.7,109.4,263.7,242.2,259.5,258.7,282.4,182.9,475.1,512.4,524.5,435.8,446.7,381.7
Misin13G131200.1.v7.1,1,100,45.8,0.7657295850066934,0.316364599574951,0.698111376621098,74.7,57.2,601.5,496.6,529.8,486.7,469.9,394.7,1083.7,1050.7,1070.9,819.9,743.3,823.8
Misin13G136800.1.v7.1,1,93.8,39.3,0.9669239250275634,0.993145729897467,1,90.7,87.7,32.6,23.8,23.4,25.6,30.8,23.7,58.7,50.4,47.3,43.1,48.7,49.5
Misin13G144800.1.v7.1,20,100,1041.3,0.8764845605700714,0.120786417545697,0.353259515168003,168.4,147.60000000000002,1404.1000000000001,1260.1,1169.5,1199,1304.1,1001.2,2529.8,2666,2364,2019.9,2063,2089.5
Misin13G145200.1.v7.1,2,100,87,1.7925373134328357,0.0255964258805903,0.11537753541788,67,120.1,128.7,99.2,74.7,223.3,226,183.2,231.9,209.9,151,376.2,357.5,382.3
Misin13G149700.1.v7.1,3,100,146.8,1.0413223140495869,0.999946603572356,1,72.6,75.6,60.1,49.1,63.8,66.9,65.6,56.2,108.3,103.9,129,112.7,103.8,117.3
Misin13G150000.1.v7.1,9,100,435.80000000000007,0.688715953307393,0.00151993360655234,0.0150609215632764,128.5,88.5,2050.4,1955.3,1843.5,1553.8,1594,1229,3694.3,4136.9,3726.4,2617.6,2521.6,2565
Misin13G150200.1.v7.1,2,100,71.69999999999999,1.7257281553398056,0.0602550097929754,0.208301437770176,82.4,142.2,62.1,51.5,42,111.6,100.2,97.1,111.9,109,84.9,188,158.5,202.7
Misin13G154600.1.v7.1,2,100,82,1.291044776119403,0.951789517604665,1,53.6,69.2,150,77,86.1,184,142,92.5,270.3,162.9,174,310,224.6,193.1
Misin13G157500.1.v7.1,1,100,33.9,1.3165548098434003,0.850001820305323,1,89.4,117.7,74.6,52,56.9,89.9,93.8,82.7,134.4,110,115,151.5,148.4,172.6
Misin13G158100.1.v7.1,3,100,117.4,1.1547131147540985,0.0181493638600931,0.0899580447014307,97.6,112.7,901.7,755.7,782.2,1096.5,1110.9,955.2,1624.6,1598.9,1581.1,1847.2,1757.3,1993.5
Misin13G158500.1.v7.1,2,96.45,68.9,1.7431264728986646,0.128096947370006,0.36977830891364,127.3,221.9,70.8,71.8,63.8,126.6,108.80000000000001,98.80000000000001,127.6,151.9,129,213.3,172.1,206.2
Misin13G160400.1.v7.1,6,100,265.79999999999995,0.8562850280224178,0.950018952089875,1,249.8,213.89999999999998,150,125.5,143.7,146.5,140.7,131.8,270.3,265.5,290.5,246.79999999999998,222.6,275
Misin13G161200.1.v7.1,11,100,437,1.4256360078277888,0.0601626240501985,0.208301437770176,102.19999999999999,145.7,279.6,237.39999999999998,244.8,454.7,472.9,377.9,503.8,502.3,494.8,766,748.1,788.7
Misin13G167300.1.v7.1,1,100,38.5,1.1294964028776977,0.955871577654072,1,27.8,31.4,61.1,39.5,45.9,73.4,66.3,46.8,110.1,83.6,92.8,123.7,104.9,97.7
Misin13G167500.1.v7.1,5,99.225,271.9,1.1617375231053604,0.972264731525945,1,108.2,125.7,475.3,393.7,438.90000000000003,541.6999999999999,552.4000000000001,433.40000000000003,856.4,832.9,887.1999999999999,912.6,873.8000000000001,904.5
Misin13G187400.1.v7.1,1,89.5,40.4,1.0576576576576577,0.995668833853581,1,55.5,58.7,137,99.3,94.7,146.6,129.4,106.5,246.8,210.1,191.4,247,204.7,222.3
Misin13G191800.1.v7.1,3,94.5,129.4,1.040920716112532,0.998396296942456,1,39.1,40.7,92.3,64.4,71.2,104.5,86.6,71.7,166.3,136.3,143.9,176,137,149.6
Misin13G192200.1.v7.1,7,100,332.3,0.5901486988847584,0.360791724312087,0.768047828945512,107.6,63.5,207.89999999999998,144.4,180.1,177.29999999999998,165.3,118.9,374.6,305.6,364.1,298.7,261.5,248.2
Misin13G196900.1.v7.1,12,100,532,1.6695156695156692,0.00462189450217831,0.0335365227865821,140.4,234.39999999999998,716,505.1,547.1,1223.6,1345.1000000000001,972,1290.1000000000001,1068.7,1105.8999999999999,2061.4,2127.8,2028.6000000000001
Misin13G198400.1.v7.1,3,100,122.1,1.463245492371706,0.0500244894749683,0.183296315942333,72.1,105.5,76.4,74.1,51.1,117.9,127.3,108.3,137.7,156.8,103.3,198.6,201.4,226
Misin14G007100.1.v7.1,1,100,40.8,2.078723404255319,0.649801917493247,1,47,97.7,109.8,82.8,61.5,216,241.3,161.4,197.8,175.2,124.3,363.9,381.7,336.8
Misin14G014400.1.v7.1,2,97.2,79.4,1.3243243243243243,0.575671059676283,1,85.1,112.7,53.1,65.7,42.3,92.8,76.8,60.7,95.7,139,85.5,156.3,121.5,126.7
Misin14G022900.1.v7.1,2,96.9,71.19999999999999,0.6273408239700374,0.0641206711915971,0.218840251793086,106.8,67,231.3,217,208.4,151.2,167.1,154.6,416.7,459.1,421.3,254.7,264.3,322.7
Misin14G023600.1.v7.1,3,100,117.1,0.8597222222222222,0.180609422354158,0.466414538595202,216,185.7,163.70000000000002,176.89999999999998,156.9,169.3,170,150,295,374.20000000000005,317.2,285.2,268.9,313.1
Misin14G025100.1.v7.1,4,100,186.9,1.0771349862258952,0.489499493465498,0.948825723854893,108.9,117.3,209.3,170.2,166.1,250.5,214.7,173.9,377.1,360.1,335.7,422.1,339.70000000000005,363
Misin14G027400.1.v7.1,1,100,38.9,0.4037825059101655,1.0558565798701e-4,0.00233463798124169,211.5,85.4,496.3,592.2,527.6,262.6,261.3,206.3,894.2,1252.9,1066.5,442.4,413.4,430.6
Misin14G039500.1.v7.1,1,90,65.1,0.8742393509127789,0.979662322057451,1,49.3,43.1,5,0,3.4,6.2,2.5,3.3,9,0,6.9,10.4,4,6.9
Misin14G047500.1.v7.1,2,100,79.69999999999999,0.7890932982917215,0.0126572042470663,0.0688491831202812,152.2,120.1,121.6,93.2,141,90.6,109.3,85.7,219.1,197.2,285,152.6,172.9,178.9
Misin14G054600.1.v7.1,2,100,67.80000000000001,1.0096153846153848,0.958985964077878,1,135.2,136.5,119.8,88.3,103.2,125,128.8,113,215.8,186.8,208.6,210.6,203.7,235.8
Misin14G058400.1.v7.1,9,100,383.5,0.8690721649484536,0.0323730402164756,0.134526462099008,97,84.3,463.4,470.1,437.4,456.1,466.5,371.8,834.9,994.6,884.1,768.4,738,776
Misin14G060100.1.v7.1,1,100,46.2,0.3392255892255892,3.44255831932205e-5,0.00113494910234247,237.6,80.6,222.5,249.8,263.4,93.5,118.1,85.9,400.9,528.5,532.4,157.5,186.8,179.3
Misin14G068300.1.v7.1,4,100,151,1.7883683360258482,0.00867889239883157,0.0518471376487592,61.9,110.7,153.5,132,99.4,333.6,312.6,236.4,276.6,279.3,200.9,562,494.5,493.4
Misin14G071300.1.v7.1,7,98.675,296.2,1.2009569377990432,0.00723129215641927,0.046465398144783,83.6,100.4,831.9,710.1,720.3,1372.4,1396.3,1187.3,1498.9,1502.4,1456,2312,2208.7999999999997,2477.9
Misin14G071600.1.v7.1,1,100,45.8,1.0927487352445193,0.999819876336366,1,59.3,64.8,35.6,24.2,26.2,37.3,33.7,27.7,64.1,51.2,53,62.8,53.3,57.8
Misin14G074800.1.v7.1,1,100,37,0.7279053583855254,0.171848861438106,0.449932937306536,143.7,104.6,272.6,241.7,251.3,219.5,247.8,174.3,491.2,511.4,508,369.8,392,363.8
Misin14G075000.1.v7.1,1,95.8,52.4,1.4494556765163298,0.480134146142281,0.936506900911105,64.3,93.2,19.1,15.6,13.2,28.4,27.1,29.3,34.4,33,26.7,47.8,42.9,61.2
Misin14G078300.1.v7.1,1,100,35,0.7302127659574468,0.0162844571872091,0.0826216095177341,117.5,85.8,42.4,36.9,47,34.4,30.4,27.3,76.4,78.1,95,58,48.1,57
Misin14G079400.1.v7.1,1,95.2,43.5,0.5667731629392971,0.00192010768025597,0.0176436725777106,156.5,88.7,122.2,87.1,125.4,74.1,83.9,56.6,220.2,184.3,253.5,124.8,132.7,118.1
Misin14G080600.1.v7.1,11,100,517.6999999999999,1.3486646884272997,0.506326815314267,0.970043633759695,67.4,90.9,1849.3,1385.2,1380,2347.7,2529.3,1845.6,3331.9,2930.7,2789.5,3955.1,4001.1,3851.9
Misin14G082200.1.v7.1,1,100,40.4,1.4806629834254146,0.00852725049442937,0.0511823522602409,108.6,160.8,60.3,56.1,53.6,109.1,94.3,77.1,108.6,118.7,108.3,183.8,149.2,160.9
Misin14G083200.1.v7.1,32,100,1288.4999999999998,0.985004686035614,0.920526120767352,1,213.39999999999998,210.2,9579.3,7989.8,7923.2,10878.5,11128.5,8098.9,17259.3,16904.3,16015.800000000001,18326.7,17604.2,16902.8
Misin14G083500.1.v7.1,1,100,36.6,1.3681818181818182,0.0261440671128311,0.116894688644162,66,90.3,114.4,81.5,104.4,167.3,189,116,206.1,172.4,211,281.8,299,242.1
Misin14G083700.1.v7.1,3,100,115.9,0.7598639455782313,0.216167586586046,0.530919175050488,147,111.7,155.5,107.9,148.4,126.3,134.3,107.7,280.2,228.3,300,212.8,212.4,224.8
Misin14G086000.1.v7.1,11,100,455.20000000000005,3.777553083923155,0.00564374662370926,0.0387566535646021,98.9,373.6,1108.6,871.0999999999999,815.9,4134.6,3813.6,3551.4,1997.4,1843,1649.2,6965.4,6032.8,7411.9
Misin14G093600.1.v7.1,3,90,125.9,1.3051181102362206,0.867518757052103,1,101.6,132.6,388.7,232.8,254.7,433.59999999999997,407.99999999999994,312.4,700.4000000000001,492.5,514.8,730.5000000000001,645.4000000000001,652
Misin14G097200.1.v7.1,1,100,52.8,0.6267201834862385,5.9757552115402e-4,0.00784034656596873,174.4,109.3,223.8,231.5,243,182.2,207,143.4,403.2,489.8,491.2,306.9,327.5,299.3
Misin14G097300.1.v7.1,1,100,36.6,1.3645240032546784,0.0706260615489733,0.23456079184636,122.9,167.7,70.2,53.7,52.6,92,95,81,126.5,113.6,106.3,155,150.3,169.1
Misin14G099700.1.v7.1,4,100,165.6,0.48246194573130385,0.00561204858873776,0.0385631310372094,151.1,72.9,242.4,214.4,330.4,105,138.4,114,436.7,453.6,667.9,176.9,218.9,237.9
Misin14G101000.1.v7.1,18,100,837.8,1.05607476635514,0.966568050610216,1,149.8,158.2,1486.6000000000001,1210.4,1428.6999999999998,1734.1000000000001,1748.3,1431.1000000000001,2678.5,2560.9,2887.9,2921.4,2765.7,2986.8
Misin14G103700.1.v7.1,3,100,123.7,1.3654485049833887,0.170567755743382,0.447414220963932,90.3,123.3,119.3,84.8,91.7,157.4,159.9,114.5,214.9,179.4,185.4,265.2,252.9,239
Misin14G105800.1.v7.1,1,100,72.4,0.9069767441860465,0.999999785716944,1,77.4,70.2,43,35.1,27.4,38,42.6,34.5,77.5,74.3,55.4,64,67.4,72
Misin14G106300.1.v7.1,1,100,33.9,0.6389972144846797,0.00598750383247615,0.0405449265201425,179.5,114.7,104.6,66.9,96.8,74,76.1,53.2,188.5,141.5,195.7,124.7,120.4,111
Misin14G107500.1.v7.1,4,100,157.2,0.7998366013071896,0.0123913688191936,0.0679146165036325,122.4,97.9,348.5,300.8,276.8,324.6,305.5,240.6,627.9,636.4,559.5,546.8,483.3,502.1
Misin14G109700.1.v7.1,20,100,1053.3999999999999,0.7377106741573033,0.0374112346708534,0.149952050949406,284.8,210.1,11924.800000000001,9488.7,11140.2,11964.3,13346.4,9461.9,21485.2,20075.5,22518.6,20155.8,21112.7,19747.4
Misin14G118800.1.v7.1,2,100,87,0.9939288811795316,0.992974007907652,1,115.3,114.6,18.1,10.2,15.6,18.6,23.4,11.4,32.6,21.6,31.5,31.3,37,23.8
Misin14G122400.1.v7.1,2,95.85,101.3,0.8491988689915174,0.993802997369592,1,106.1,90.1,342.8,180.9,275.8,300.7,299.5,209.5,617.6,382.7,557.5,506.6,473.8,437.2
Misin14G124100.1.v7.1,1,100,52,1.0861148197596795,0.809037154251772,1,149.8,162.7,193,139.1,178.3,224.1,232.8,191.2,347.7,294.3,360.4,377.5,368.3,399
Misin14G124600.1.v7.1,9,100,388.6,0.56996996996997,4.76807959545189e-5,0.00140324349710304,166.5,94.9,1217.4,953.3,1372.9,742.3,811.6,571,2193.4,2016.9,2775.1,1250.5,1283.9,1191.7
Misin14G129900.1.v7.1,1,94.4,36.6,0.9621848739495799,0.999999980553674,1,119,114.5,85.6,77.3,69.3,88.1,104.7,69.6,154.2,163.5,140.1,148.4,165.6,145.3
Misin14G136900.1.v7.1,5,100,188.7,0.8093023255813953,0.0586053039424947,0.204556454059643,172,139.2,362.40000000000003,294.6,329.9,378.4,407.2,335.2,652.9000000000001,623.3,666.8000000000001,637.5,644.2,699.6
Misin14G139300.1.v7.1,1,100,44.7,0.7583254043767841,0.220708749799455,0.539902890006139,105.1,79.7,27.8,25.1,28.4,23.9,30.9,17.1,50.1,53.1,57.4,40.3,48.9,35.7
Misin14G140000.1.v7.1,12,100,563.2,0.8934624697336561,0.0172410049309791,0.0866631365531039,247.8,221.39999999999998,1138.9,1384.8,1065.3,973.7,1057.9,814.1,2052,2929.8999999999996,2153.4,1640.3,1673.5,1699.1
Misin14G145400.1.v7.1,13,100,567.2,3.740056022408963,5.68440855164276e-7,2.4331549309364e-4,178.5,667.5999999999999,893.8000000000001,830.6999999999999,703.7,2827.2,3582.5,2602.9,1610.4,1757.5,1422.5,4762.9,5667.2,5432.4
Misin14G146900.1.v7.1,1,100,45.8,1.4756690997566908,0.00414683271707794,0.0308887202013343,82.2,121.3,101.4,78.7,75.4,127,155.4,126.3,182.7,166.5,152.4,214,245.8,263.6
Misin14G148800.1.v7.1,4,100,163.6,0.7466266866566718,0.630989638514758,1,200.1,149.4,1777,1459.1,1623,1471.9,1511.3,1119.2,3201.7,3087.1,3280.7,2479.7,2390.7,2335.8
Misin14G150800.1.v7.1,3,90.9,152.5,1.2648793565683645,0.00205347115227172,0.0184703918436033,186.5,235.89999999999998,49.3,42.400000000000006,42,61.4,69.2,47.3,88.8,89.60000000000001,84.9,103.4,109.4,98.7
Misin14G156600.1.v7.1,1,100,39.3,1.2747497219132369,0.0670726728433888,0.226111122939862,89.9,114.6,59.3,38.9,48,81.3,75.6,59.3,106.8,82.3,97,137,119.6,123.8
